sofifa_id,short_name,overall,potential,value_eur,wage_eur,club_name,league_name,Year
209954,B. Jopek,65,70,425000,4000,1. FC Union Berlin,German 2. Bundesliga,2015
210004,B. Saller,65,75,425000,5000,1. FSV Mainz 05,German 1. Bundesliga,2015
210021,H. Mukhtar,65,78,450000,5000,Hertha BSC,German 1. Bundesliga,2015
210303,D. Linsmayer,65,71,350000,2000,SV Sandhausen,German 2. Bundesliga,2015
210304,H. Zuck,65,71,500000,5000,Eintracht Braunschweig,German 2. Bundesliga,2015
210320,I. Mbaye,65,80,400000,7000,Inter,Italian Serie A,2015
210358,A. Brignoli,65,73,375000,5000,Ternana,Italian Serie B,2015
210468,I. Kutepov,65,72,375000,7000,Spartak Moskva,Russian Premier League,2015
210492,A. Al Jebreen,65,70,550000,9000,Al Nassr,Saudi Abdul L. Jameel League,2015
210583,M. Stendera,65,80,425000,2000,Eintracht Frankfurt,German 1. Bundesliga,2015
210648,A. Hegazy,65,71,425000,7000,Fiorentina,Italian Serie A,2015
210723,N. Gießelmann,65,73,375000,5000,SpVgg Greuther Fürth,German 2. Bundesliga,2015
210881,J. McGinn,65,76,400000,4000,St. Mirren,Scottish Premiership,2015
211093,C. McGregor,65,75,500000,8000,Celtic,Scottish Premiership,2015
211107,Frederico Venâncio,65,73,375000,5000,Vitória de Setúbal,Portuguese Liga ZON SAGRES,2015
211108,Fernandinho,65,74,500000,5000,Estoril Praia,Portuguese Liga ZON SAGRES,2015
211204,D. John,65,76,325000,4000,Cardiff City,English League Championship,2015
211239,C. Jean,65,76,425000,2000,ESTAC Troyes,French Ligue 2,2015
211899,F. Niederlechner,65,69,550000,3000,1. FC Heidenheim 1846,German 2. Bundesliga,2015
212205,N. Storm,65,78,400000,8000,Club Brugge KV,Belgian Jupiler Pro League,2015
212607,M. Chanot,65,68,475000,5000,KV Kortrijk,Belgian Jupiler Pro League,2015
212750,E. Hurtado,65,67,550000,3000,Vancouver Whitecaps FC,USA Major League Soccer,2015
212947,J. Cabot,65,79,425000,4000,ESTAC Troyes,French Ligue 2,2015
212992,J. Böðvarsson,65,69,500000,7000,Viking FK,Norwegian Eliteserien,2015
213321,T. Jurić,65,71,500000,5000,Western Sydney Wanderers,Australian Hyundai A-League,2015
213428,C. Irwin,65,71,500000,5000,Colorado Rapids,USA Major League Soccer,2015
213591,J. Cornejo,65,67,425000,5000,Audax Italiano,Chilian Campeonato Nacional,2015
213620,F. Mora,65,73,500000,5000,Audax Italiano,Chilian Campeonato Nacional,2015
213777,I. Fossum,65,76,375000,2000,Strømsgodset IF,Norwegian Eliteserien,2015
213849,R. González,65,69,500000,5000,CD Cobreloa,Chilian Campeonato Nacional,2015
214000,Y. Reyna,65,76,500000,5000,SV Grödig,Austrian Football Bundesliga,2015
214196,D. Bocanegra,65,67,525000,10000,Atlético Nacional,Colombian Liga Postobón,2015
214350,M. Rangel,65,70,550000,9000,Club Independiente Santa Fe,Colombian Liga Postobón,2015
214386,C. Ayala,65,65,500000,4000,Alianza Petrolera,Colombian Liga Postobón,2015
214393,D. Banguero,65,69,600000,6000,Club Deportes Tolima,Colombian Liga Postobón,2015
214436,P. Díaz,65,68,300000,4000,Club Deportivo Palestino,Chilian Campeonato Nacional,2015
214622,J. Toljan,65,74,325000,4000,TSG Hoffenheim,German 1. Bundesliga,2015
214700,M. Navarrete,65,71,375000,7000,Unión Española,Chilian Campeonato Nacional,2015
214722,F. Reynero,65,68,575000,2000,CD Universidad de Concepción,Chilian Campeonato Nacional,2015
214947,J. Gbamin,65,77,325000,2000,Racing Club de Lens,French Ligue 1,2015
214971,F. Pizzini,65,74,500000,8000,Club Atlético Independiente,Argentina Primera División,2015
214972,F. Bravo,65,72,425000,7000,Boca Juniors,Argentina Primera División,2015
214986,F. Meza,65,66,475000,5000,Deportivo San Marcos de Arica,Chilian Campeonato Nacional,2015
215178,E. Godoy,65,72,375000,4000,Club Atlético Tigre,Argentina Primera División,2015
215245,A. Hunou,65,74,425000,4000,Stade Rennais FC,French Ligue 1,2015
215270,L. Zelarrayán,65,70,425000,2000,Belgrano de Córdoba,Argentina Primera División,2015
215391,I. Seck,65,70,450000,2000,US Créteil-Lusitanos,French Ligue 2,2015
215650,L. Bijker,65,71,375000,5000,SC Cambuur,Holland Eredivisie,2015
215665,Filipe Ferreira,65,71,425000,5000,Belenenses SAD,Portuguese Liga ZON SAGRES,2015
215965,C. Strandberg,65,76,425000,2000,BK Häcken,Swedish Allsvenskan,2015
216019,D. Musto,65,66,550000,7000,Rosario Central,Argentina Primera División,2015
216145,A. Izzo,65,75,375000,7000,Genoa,Italian Serie A,2015
216175,C. Stankovic,65,74,375000,5000,SV Grödig,Austrian Football Bundesliga,2015
216271,J. van Aken,65,76,375000,4000,SC Heerenveen,Holland Eredivisie,2015
216273,J. Kauko,65,67,400000,5000,FSV Frankfurt,German 2. Bundesliga,2015
216283,Danilo Soares,65,71,375000,5000,FC Ingolstadt 04,German 2. Bundesliga,2015
216334,P. Gerkens,65,71,400000,6000,KRC Genk,Belgian Jupiler Pro League,2015
216377,S. Kutschke,65,70,625000,6000,SC Paderborn 07,German 1. Bundesliga,2015
216440,Hugo Sousa,65,72,375000,5000,Waasland-Beveren,Belgian Jupiler Pro League,2015
216701,H. Menosse,65,69,475000,7000,RC Recreativo de Huelva,Spanish Segunda División,2015
216736,Wang Shangyuan,65,75,500000,8000,Club Brugge KV,Belgian Jupiler Pro League,2015
216816,G. Simeone,65,74,425000,5000,River Plate,Argentina Primera División,2015
216836,Álvaro Peña,65,68,500000,2000,CD Lugo,Spanish Segunda División,2015
218345,J. Zacaría,65,69,550000,5000,Quilmes Atlético Club,Argentina Primera División,2015
218976,M. Caicedo,65,69,425000,5000,Club León,Mexican Liga MX,2015
218981,H. Palacios,65,70,375000,8000,Deportivo Cali,Colombian Liga Postobón,2015
219496,Simy,65,71,500000,5000,Gil Vicente FC,Portuguese Liga ZON SAGRES,2015
219510,E. Ofori,65,74,375000,5000,AIK,Swedish Allsvenskan,2015
219576,R. Battaglia,65,73,425000,5000,Moreirense FC,Portuguese Liga ZON SAGRES,2015
219625,F. Cardozo,65,75,325000,7000,Vélez Sarsfield,Argentina Primera División,2015
219918,O. Cabral,65,65,525000,5000,Rionegro Águilas,Colombian Liga Postobón,2015
220093,H. Hateboer,65,75,375000,4000,FC Groningen,Holland Eredivisie,2015
220357,J. Bajandouh,65,73,350000,8000,Al Ittihad,Saudi Abdul L. Jameel League,2015
220429,G. Campi,65,70,400000,9000,Racing Club,Argentina Primera División,2015
220523,Y. Mina,65,73,325000,7000,Club Independiente Santa Fe,Colombian Liga Postobón,2015
220604,Jaume,65,70,425000,7000,Valencia CF,Spain Primera Division,2015
220715,E. Ponce,65,76,425000,5000,Newell's Old Boys,Argentina Primera División,2015
220895,A. Al Sulaiheem,65,68,425000,7000,Al Shabab,Saudi Abdul L. Jameel League,2015
221306,M. Barrios,65,73,550000,2000,Uniautónoma FC,Colombian Liga Postobón,2015
221312,A. Pérez,65,75,375000,2000,Uniautónoma FC,Colombian Liga Postobón,2015
221383,Ryu Seung Woo,65,74,500000,5000,Eintracht Braunschweig,German 2. Bundesliga,2015
221657,T. Akindele,65,70,500000,5000,FC Dallas,USA Major League Soccer,2015
221671,Lee Jae Sung,65,70,425000,7000,Jeonbuk Hyundai Motors,Korean K League 1,2015
222513,R. Aarons,65,78,375000,2000,Newcastle United,English Premier League,2015
223064,F. Noguera,65,71,375000,5000,Club Atlético Banfield,Argentina Primera División,2015
223247,N. Acevedo,65,67,575000,9000,Racing Club,Argentina Primera División,2015
223627,O. Al Soma,65,67,625000,8000,Al Ahli,Saudi Abdul L. Jameel League,2015
223843,D. Frascarelli,65,65,525000,5000,Deportivo Ñublense,Chilian Campeonato Nacional,2015
223922,A. Bouchalakis,65,75,425000,8000,Olympiacos CFP,Greek Super League,2015
224201,R. Aguirre,65,77,450000,5000,Empoli,Italian Serie A,2015
224334,M. Acuña,65,72,425000,8000,Racing Club,Argentina Primera División,2015
224885,Guilherme Sityá,65,71,475000,5000,SpVgg Greuther Fürth,German 2. Bundesliga,2015
225114,M. Mahi,65,75,425000,5000,FC Groningen,Holland Eredivisie,2015
225145,R. Mphahlele,65,70,,,,,2015
149258,A. Cordaz,64,64,450000,5000,Parma,Italian Serie A,2015
155334,Kang Min Soo,64,64,450000,7000,Sangju Sangmu FC,Korean K League 1,2015
156464,R. Wood,64,64,450000,4000,Rotherham United,English League Championship,2015
156507,I. Vázquez,64,64,450000,5000,Leones Negros de la UdeG,Mexican Liga MX,2015
165894,Yang Dong Hyen,64,64,575000,9000,Ulsan Hyundai FC,Korean K League 1,2015
167159,S. Hagen,64,64,450000,7000,Odds BK,Norwegian Eliteserien,2015
169389,A. Sheehan,64,64,475000,7000,Bradford City,English League One,2015
169593,K. Lee,64,68,575000,7000,Sheffield Wednesday,English League Championship,2015
169619,G. Liddle,64,64,425000,7000,Bradford City,English League One,2015
169708,S. Hutchinson,64,70,450000,5000,Sheffield Wednesday,English League Championship,2015
171620,A. Wordsworth,64,68,575000,2000,Rotherham United,English League Championship,2015
173654,P. McGowan,64,69,575000,7000,Dundee FC,Scottish Premiership,2015
173671,K. McFadzean,64,64,475000,7000,Milton Keynes Dons,English League One,2015
173734,J. Wilson,64,66,500000,5000,Oldham Athletic,English League One,2015
176368,Kim Chang Soo,64,64,,,,,2015
176996,A. Robic,64,64,575000,7000,Stade Lavallois Mayenne FC,French Ligue 2,2015
177373,L. Nielsen,64,66,525000,7000,KAA Gent,Belgian Jupiler Pro League,2015
177692,M. Jones,64,68,575000,7000,Oldham Athletic,English League One,2015
178379,J. Harvey,64,64,375000,2000,Vancouver Whitecaps FC,USA Major League Soccer,2015
178421,C. Cortés,64,64,425000,9000,Universidad de Chile,Chilian Campeonato Nacional,2015
180174,B. Kopplin,64,68,500000,5000,1. FC Union Berlin,German 2. Bundesliga,2015
181001,B. Knighton,64,64,525000,5000,New England Revolution,USA Major League Soccer,2015
181013,N. Gerzic,64,64,425000,6000,Örebro SK,Swedish Allsvenskan,2015
181436,D. Marcq,64,67,475000,5000,Royal Charleroi S.C.,Belgian Jupiler Pro League,2015
182091,K. Barbarouses,64,65,600000,9000,Melbourne Victory,Australian Hyundai A-League,2015
182694,J. Mattock,64,70,475000,5000,Sheffield Wednesday,English League Championship,2015
182761,A. Legzdins,64,64,500000,7000,Leyton Orient,English League One,2015
182867,Ó. Bagui,64,64,,,,,2015
183336,P. Helland,64,67,550000,9000,Rosenborg BK,Norwegian Eliteserien,2015
183646,M. Kobras,64,64,500000,7000,SC Rheindorf Altach,Austrian Football Bundesliga,2015
183743,A. Blanco,64,66,525000,7000,Pachuca,Mexican Liga MX,2015
183795,G. Margreitter,64,67,500000,2000,Chesterfield,English League One,2015
184183,S. Dewaest,64,65,425000,5000,Royal Charleroi S.C.,Belgian Jupiler Pro League,2015
184336,Koh Myong Jin,64,69,575000,10000,FC Seoul,Korean K League 1,2015
184696,F. Santos,64,67,600000,7000,Puebla FC,Mexican Liga MX,2015
184878,T. Høiland,64,68,625000,9000,Molde FK,Norwegian Eliteserien,2015
185109,M. Sadlok,64,68,500000,7000,Wisła Kraków,Polish T-Mobile Ekstraklasa,2015
186147,G. Woods,64,67,425000,5000,Leyton Orient,English League One,2015
186156,L. Ayling,64,68,375000,5000,Bristol City,English League One,2015
186551,F. Navarro,64,66,500000,5000,Club León,Mexican Liga MX,2015
186882,P. Šteinbors,64,64,500000,7000,Górnik Zabrze,Polish T-Mobile Ekstraklasa,2015
187077,F. Sears,64,68,600000,6000,Colchester United,English League One,2015
188727,B. Poulain,64,65,525000,7000,KV Kortrijk,Belgian Jupiler Pro League,2015
188856,C. Klem,64,67,425000,5000,SK Sturm Graz,Austrian Football Bundesliga,2015
188916,H. Eyjólfsson,64,68,425000,9000,Rosenborg BK,Norwegian Eliteserien,2015
188917,J. Skjelvik,64,71,375000,8000,Rosenborg BK,Norwegian Eliteserien,2015
188996,A. Nuhiu,64,66,600000,6000,Sheffield Wednesday,English League Championship,2015
189013,M. Buchalik,64,66,500000,7000,Wisła Kraków,Polish T-Mobile Ekstraklasa,2015
189061,S. Burchert,64,69,500000,5000,Hertha BSC,German 1. Bundesliga,2015
189352,M. Sema,64,65,625000,6000,FK Haugesund,Norwegian Eliteserien,2015
189905,M. Budziński,64,70,500000,5000,Cracovia,Polish T-Mobile Ekstraklasa,2015
189958,Edu Bedia,64,68,575000,5000,TSV 1860 München,German 2. Bundesliga,2015
190235,J. Clarke,64,67,375000,5000,Coventry City,English League One,2015
190490,M. Bolly,64,72,500000,5000,Fortuna Düsseldorf,German 2. Bundesliga,2015
190518,F. Kastrati,64,73,425000,5000,Strømsgodset IF,Norwegian Eliteserien,2015
190633,H. Dalsgaard,64,68,475000,7000,Aalborg BK,Danish Superliga,2015
190747,Ortuño,64,67,550000,3000,Granada CF,Spain Primera Division,2015
190979,E. Hussain,64,74,425000,8000,Molde FK,Norwegian Eliteserien,2015
191294,João Victor,64,67,475000,5000,RCD Mallorca,Spanish Segunda División,2015
191915,Lim Jong Eun,64,68,475000,5000,Jeonnam Dragons,Korean K League 1,2015
192020,E. Orrantia,64,69,500000,9000,Deportivo Toluca,Mexican Liga MX,2015
192102,N. Hult,64,68,550000,5000,OGC Nice,French Ligue 1,2015
192114,A. Briseño,64,75,375000,4000,Tigres U.A.N.L.,Mexican Liga MX,2015
192231,J. Edwards,64,70,500000,2000,Yeovil Town,English League One,2015
192319,L. Garbutt,64,72,375000,5000,Everton,English Premier League,2015
192328,P. Huspek,64,68,500000,5000,SV Grödig,Austrian Football Bundesliga,2015
192840,M. Djuric,64,70,600000,6000,Cesena,Italian Serie A,2015
192922,O. Jiménez,64,67,500000,2000,Jaguares de Chiapas,Mexican Liga MX,2015
192970,D. Mayor,64,67,500000,2000,Bury,English League Two,2015
193001,R. Nouri,64,64,525000,6000,Nîmes Olympique,French Ligue 2,2015
193077,D. Falcinelli,64,71,550000,6000,Perugia,Italian Serie B,2015
193166,G. Madrigal,64,71,500000,7000,CF Monterrey,Mexican Liga MX,2015
193254,C. Trimmel,64,66,475000,7000,1. FC Union Berlin,German 2. Bundesliga,2015
193683,X. Chavalerin,64,72,500000,5000,Tours FC,French Ligue 2,2015
193847,Osmar,64,68,525000,10000,FC Seoul,Korean K League 1,2015
193909,Escassi,64,67,500000,2000,AD Alcorcón,Spanish Segunda División,2015
193911,S. Pal,64,66,,,,,2015
194018,J. Collins,64,71,550000,3000,Shrewsbury Town,English League Two,2015
194163,J. Raitala,64,66,500000,6000,SC Heerenveen,Holland Eredivisie,2015
195087,R. Petrović,64,67,475000,5000,Gençlerbirliği SK,Turkish Süper Lig,2015
195262,A. Grimaldi,64,68,550000,3000,1. FC Heidenheim 1846,German 2. Bundesliga,2015
195905,L. Gutiérrez,64,64,,,,,2015
196339,M. Titsch-Rivero,64,69,550000,2000,1. FC Heidenheim 1846,German 2. Bundesliga,2015
196916,M. Pack,64,69,500000,5000,Bristol City,English League One,2015
197928,J. Bond,64,74,375000,5000,Watford,English League Championship,2015
197975,S. Morsy,64,73,350000,2000,Chesterfield,English League One,2015
198156,L. Marín,64,70,375000,8000,Boca Juniors,Argentina Primera División,2015
198195,P. Slišković,64,72,550000,6000,1. FSV Mainz 05,German 1. Bundesliga,2015
198288,S. Beitashour,64,67,475000,4000,Vancouver Whitecaps FC,USA Major League Soccer,2015
198490,A. Faltsetas,64,65,575000,9000,Djurgårdens IF,Swedish Allsvenskan,2015
198641,K. Zohore,64,75,500000,8000,IFK Göteborg,Swedish Allsvenskan,2015
198657,J. Svensson,64,72,375000,8000,Rosenborg BK,Norwegian Eliteserien,2015
198740,J. Acosta,64,67,575000,7000,Puebla FC,Mexican Liga MX,2015
198810,B. Wright,64,71,375000,5000,Preston North End,English League One,2015
198949,K. Malcuit,64,71,375000,5000,Chamois Niortais Football Club,French Ligue 2,2015
199049,R. Magyar,64,72,425000,5000,Halmstads BK,Swedish Allsvenskan,2015
199131,A. Tinnerholm,64,69,425000,9000,Malmö FF,Swedish Allsvenskan,2015
199282,A. Abrashi,64,70,450000,5000,Grasshopper Club Zürich,Swiss Super League,2015
199384,F. Koch,64,67,500000,9000,FK Austria Wien,Austrian Football Bundesliga,2015
199439,M. Gregoritsch,64,76,425000,4000,VfL Bochum 1848,German 2. Bundesliga,2015
199475,W. Evseev,64,73,500000,5000,1. FC Nürnberg,German 2. Bundesliga,2015
199490,Joselu,64,69,550000,6000,RC Recreativo de Huelva,Spanish Segunda División,2015
199665,J. Cools,64,69,425000,5000,KVC Westerlo,Belgian Jupiler Pro League,2015
199748,J. Knudsen,64,70,375000,5000,Esbjerg fB,Danish Superliga,2015
199792,A. Christiansen,64,69,550000,5000,FC Nordsjælland,Danish Superliga,2015
199917,J. Forster-Caskey,64,74,425000,4000,Brighton & Hove Albion,English League Championship,2015
200138,M. Hector,64,73,375000,5000,Reading,English League Championship,2015
200159,S. Ortega,64,68,375000,5000,TSV 1860 München,German 2. Bundesliga,2015
200212,M. Esser,64,67,525000,7000,VfL Bochum 1848,German 2. Bundesliga,2015
200577,Lee Yong,64,68,475000,9000,Ulsan Hyundai FC,Korean K League 1,2015
200778,C. Christie,64,73,375000,5000,Derby County,English League Championship,2015
200806,R. Smallwood,64,70,400000,2000,Rotherham United,English League Championship,2015
200807,K. Freeman,64,72,375000,5000,Derby County,English League Championship,2015
201112,J. Słowik,64,68,375000,5000,Jagiellonia Białystok,Polish T-Mobile Ekstraklasa,2015
201145,M. Le Bihan,64,68,600000,6000,Le Havre AC,French Ligue 2,2015
201301,D. Høegh,64,71,425000,7000,Odense Boldklub,Danish Superliga,2015
201346,L. Boyce,64,68,550000,6000,Ross County FC,Scottish Premiership,2015
201417,M. Doherty,64,70,375000,5000,Wolverhampton Wanderers,English League Championship,2015
201491,D. Lafferty,64,69,500000,5000,Burnley,English Premier League,2015
201976,A. Gomis,64,77,375000,2000,Avellino,Italian Serie B,2015
202024,R. Freuler,64,68,425000,5000,FC Luzern,Swiss Super League,2015
202052,B. Afobe,64,73,500000,5000,Milton Keynes Dons,English League One,2015
202157,A. Eraltay,64,68,425000,5000,Bursaspor,Turkish Süper Lig,2015
202171,J. Williams,64,66,525000,9000,Columbus Crew,USA Major League Soccer,2015
202215,J. Willis,64,67,500000,7000,D.C. United,USA Major League Soccer,2015
202231,H. Jimenez,64,67,575000,7000,Columbus Crew,USA Major League Soccer,2015
202375,D. Offenbacher,64,67,425000,5000,SK Sturm Graz,Austrian Football Bundesliga,2015
202465,R. Towell,64,70,425000,5000,Dundalk FC,Rep. Ireland Airtricity League,2015
202518,C. Wernitznig,64,66,550000,5000,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,2015
202795,K. Ntlhe,64,71,375000,4000,Peterborough United,English League One,2015
202803,M. Angha,64,76,375000,4000,TSV 1860 München,German 2. Bundesliga,2015
202851,G. Defrel,64,71,550000,6000,Cesena,Italian Serie A,2015
203043,M. O'Halloran,64,70,500000,5000,St. Johnstone FC,Scottish Premiership,2015
203265,T. Blackett,64,73,375000,7000,Manchester United,English Premier League,2015
203447,A. Schalk,64,72,500000,5000,Go Ahead Eagles,Holland Eredivisie,2015
203505,J. Bryan,64,73,375000,4000,Bristol City,English League One,2015
203782,A. Benali,64,74,425000,5000,Brescia,Italian Serie B,2015
203783,T. Smith,64,68,375000,5000,Huddersfield Town,English League Championship,2015
203884,K. Djidji,64,73,375000,5000,FC Nantes,French Ligue 1,2015
203930,O. Cissé,64,68,425000,5000,Dijon FCO,French Ligue 2,2015
204098,A. Achahbar,64,74,500000,8000,Feyenoord,Holland Eredivisie,2015
204105,K. Lala,64,73,375000,5000,Valenciennes FC,French Ligue 2,2015
204184,D. Schmidt,64,69,375000,5000,SC Heerenveen,Holland Eredivisie,2015
204350,A. Trajkovski,64,72,500000,5000,SV Zulte Waregem,Belgian Jupiler Pro League,2015
204468,T. Weilandt,64,70,425000,5000,SpVgg Greuther Fürth,German 2. Bundesliga,2015
204612,O. Selnæs,64,73,400000,7000,Rosenborg BK,Norwegian Eliteserien,2015
204684,M. Seuntjens,64,67,425000,5000,NAC Breda,Holland Eredivisie,2015
204771,R. Baca,64,68,550000,9000,Cruz Azul,Mexican Liga MX,2015
204847,T. Kane,64,74,375000,7000,Chelsea,English Premier League,2015
204863,Iván Sánchez,64,69,500000,5000,Unión Deportiva Almería,Spain Primera Division,2015
